"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Fall","Unintentional","2","2020","--","3,807,454","--","--","--"
"Fall","Unintentional","2","2019","--","3,911,822","--","--","--"
"Fall","Unintentional","2","2018","--","3,996,742","--","--","--"
"Fall","Unintentional","3","2022","--","3,742,836","--","--","--"
"Fall","Unintentional","3","2021","--","3,813,656","--","--","--"
"Fall","Unintentional","3","2020","--","3,885,476","--","--","--"
"Fall","Unintentional","3","2019","--","4,009,037","--","--","--"
"Fall","Unintentional","3","2018","--","4,035,053","--","--","--"
"Fall","Unintentional","4","2022","--","3,830,225","--","--","--"
"Fall","Unintentional","4","2021","--","3,891,463","--","--","--"
"Fall","Unintentional","4","2020","--","3,987,970","--","--","--"
"Fall","Unintentional","4","2019","--","4,045,996","--","--","--"
"Fall","Unintentional","4","2018","--","4,021,907","--","--","--"
"Fall","Unintentional","5","2022","--","3,907,298","--","--","--"
"Fall","Unintentional","5","2021","--","3,993,711","--","--","--"
"Fall","Unintentional","5","2020","--","4,023,811","--","--","--"
"Fall","Unintentional","5","2019","--","4,032,231","--","--","--"
"Fall","Unintentional","5","2018","--","4,012,789","--","--","--"
"Fall","Unintentional","6","2022","--","4,008,898","--","--","--"
"Fall","Unintentional","6","2021","--","4,029,311","--","--","--"
"Fall","Unintentional","6","2020","--","4,012,049","--","--","--"
"Fall","Unintentional","6","2019","--","4,022,432","--","--","--"
"Fall","Unintentional","6","2018","--","4,019,106","--","--","--"
"Fall","Unintentional","7","2022","--","4,043,729","--","--","--"
"Fall","Unintentional","7","2021","--","4,017,311","--","--","--"
"Fall","Unintentional","7","2019","--","4,027,876","--","--","--"
"Fall","Unintentional","7","2018","--","4,063,647","--","--","--"
"Fall","Unintentional","8","2022","--","4,031,341","--","--","--"
"Fall","Unintentional","8","2021","--","4,004,132","--","--","--"
"Fall","Unintentional","8","2020","--","4,006,214","--","--","--"
"Fall","Unintentional","8","2019","--","4,071,894","--","--","--"
"Fall","Unintentional","8","2018","--","4,059,209","--","--","--"
"Fall","Unintentional","9","2021","--","4,011,235","--","--","--"
"Fall","Unintentional","9","2020","--","4,050,595","--","--","--"
"Fall","Unintentional","9","2019","--","4,067,320","--","--","--"
"Fall","Unintentional","9","2018","--","4,058,207","--","--","--"
"Fall","Unintentional","10","2022","--","4,024,547","--","--","--"
"Fall","Unintentional","10","2021","--","4,055,389","--","--","--"
"Fall","Unintentional","10","2020","--","4,135,255","--","--","--"
"Fall","Unintentional","10","2019","--","4,066,272","--","--","--"
"Fall","Unintentional","10","2018","--","4,186,406","--","--","--"
"Fall","Unintentional","11","2022","--","4,068,564","--","--","--"
"Fall","Unintentional","11","2021","--","4,139,966","--","--","--"
"Fall","Unintentional","11","2020","--","4,223,965","--","--","--"
"Fall","Unintentional","11","2019","--","4,194,335","--","--","--"
"Fall","Unintentional","12","2022","--","4,152,811","--","--","--"
"Fall","Unintentional","12","2021","--","4,228,509","--","--","--"
"Fall","Unintentional","12","2020","--","4,385,948","--","--","--"
"Fall","Unintentional","12","2019","--","4,213,041","--","--","--"
"Fall","Unintentional","12","2018","--","4,170,603","--","--","--"
"Fall","Unintentional","13","2022","--","4,240,884","--","--","--"
"Fall","Unintentional","13","2021","--","4,390,229","--","--","--"
"Fall","Unintentional","13","2020","--","4,378,112","--","--","--"
"Fall","Unintentional","13","2019","--","4,178,933","--","--","--"
"Fall","Unintentional","13","2018","--","4,158,257","--","--","--"
"Fall","Unintentional","14","2022","--","4,403,033","--","--","--"
"Fall","Unintentional","14","2021","--","4,382,415","--","--","--"
"Fall","Unintentional","14","2020","--","4,305,343","--","--","--"
"Fall","Unintentional","14","2019","--","4,167,472","--","--","--"
"Fall","Unintentional","15","2022","--","4,396,566","--","--","--"
"Fall","Unintentional","15","2021","--","4,309,985","--","--","--"
"Fall","Unintentional","15","2020","--","4,266,157","--","--","--"
"Fall","Unintentional","15","2019","--","4,178,242","--","--","--"
"Fall","Unintentional","15","2018","--","4,140,321","--","--","--"
"Fall","Unintentional","16","2022","--","4,325,808","--","--","--"
"Fall","Unintentional","16","2021","--","4,271,255","--","--","--"
"Fall","Unintentional","16","2020","13**","4,296,018","0.30**","--","637"
"Fall","Unintentional","16","2019","--","4,152,752","--","--","--"
"Fall","Unintentional","16","2018","--","4,128,089","--","--","--"
"Fall","Unintentional","17","2022","--","4,291,066","--","--","--"
"Fall","Unintentional","17","2021","--","4,302,359","--","--","--"
"Fall","Unintentional","17","2020","--","4,263,694","--","--","--"
"Fall","Unintentional","17","2019","--","4,144,536","--","--","--"
"Fall","Unintentional","17","2018","--","4,237,764","--","--","--"
"Fall","Unintentional","18","2022","10**","4,326,642","0.23**","--","470"
"Fall","Unintentional","18","2021","14**","4,270,802","0.33**","--","658"
"Fall","Unintentional","18","2020","14**","4,410,589","0.32**","--","658"
"Fall","Unintentional","18","2019","13**","4,257,953","0.31**","--","611"
"Fall","Unintentional","18","2018","10**","4,314,459","0.23**","--","470"
"Fall","Unintentional","19","2022","17**","4,295,710","0.40**","--","782"
"Fall","Unintentional","19","2021","17**","4,416,896","0.39**","--","782"
"Fall","Unintentional","19","2020","16**","4,696,335","0.34**","--","736"
"Fall","Unintentional","19","2019","20**","4,332,940","0.46**","--","920"
"Fall","Unintentional","19","2018","19**","4,256,433","0.45**","--","874"
"Fall","Homicide","1","2019","--","3,842,257","--","--","--"
"Fall","Homicide","2","2021","--","3,725,597","--","--","--"
"Fall","Homicide","2","2019","--","3,911,822","--","--","--"
"Fall","Homicide","4","2019","--","4,045,996","--","--","--"
"Fall","Homicide","4","2018","--","4,021,907","--","--","--"
"Fall","Homicide","5","2019","--","4,032,231","--","--","--"
"Fall","Homicide","7","2018","--","4,063,647","--","--","--"
"Fall","Suicide","11","2018","--","4,205,105","--","--","--"
"Fall","Suicide","12","2022","--","4,152,811","--","--","--"
"Fall","Suicide","12","2021","--","4,228,509","--","--","--"
"Fall","Suicide","12","2019","--","4,213,041","--","--","--"
"Fall","Suicide","13","2022","--","4,240,884","--","--","--"
"Fall","Suicide","13","2021","--","4,390,229","--","--","--"
"Fall","Suicide","13","2020","--","4,378,112","--","--","--"
"Fall","Suicide","13","2019","--","4,178,933","--","--","--"
"Fall","Suicide","13","2018","--","4,158,257","--","--","--"
"Fall","Suicide","14","2022","--","4,403,033","--","--","--"
"Fall","Suicide","14","2021","--","4,382,415","--","--","--"
"Fall","Suicide","14","2020","--","4,305,343","--","--","--"
"Fall","Suicide","14","2019","--","4,167,472","--","--","--"
"Fall","Suicide","14","2018","--","4,167,471","--","--","--"
"Fall","Suicide","15","2022","--","4,396,566","--","--","--"
"Fall","Suicide","15","2021","10**","4,309,985","0.23**","--","500"
"Fall","Suicide","15","2020","--","4,266,157","--","--","--"
"Fall","Suicide","15","2019","--","4,178,242","--","--","--"
"Fall","Suicide","15","2018","--","4,140,321","--","--","--"
"Fall","Suicide","16","2022","--","4,325,808","--","--","--"
"Fall","Suicide","16","2021","--","4,271,255","--","--","--"
"Fall","Suicide","16","2020","12**","4,296,018","0.28**","--","588"
"Fall","Suicide","16","2019","13**","4,152,752","0.31**","--","637"
"Fall","Suicide","16","2018","10**","4,128,089","0.24**","--","490"
"Fall","Suicide","17","2022","14**","4,291,066","0.33**","--","672"
"Fall","Suicide","17","2021","12**","4,302,359","0.28**","--","576"
"Fall","Suicide","17","2020","11**","4,263,694","0.26**","--","528"
"Fall","Suicide","17","2019","15**","4,144,536","0.36**","--","720"
"Fall","Suicide","17","2018","12**","4,237,764","0.28**","--","576"
"Fall","Suicide","18","2022","18**","4,326,642","0.42**","--","846"
"Fall","Suicide","18","2021","21","4,270,802","0.49","--","987"
"Fall","Suicide","18","2020","13**","4,410,589","0.30**","--","611"
"Fall","Suicide","18","2019","29","4,257,953","0.68","--","1,363"
"Fall","Suicide","18","2018","21","4,314,459","0.49","--","987"
"Fall","Suicide","19","2022","15**","4,295,710","0.35**","--","690"
"Fall","Suicide","19","2021","30","4,416,896","0.68","--","1,380"
"Fall","Suicide","19","2020","22","4,696,335","0.47","--","1,012"
"Fall","Suicide","19","2019","19**","4,332,940","0.44**","--","874"
"Fall","Suicide","19","2018","21","4,256,433","0.49","--","966"
"Fall","Undetermined","1","2021","--","3,675,382","--","--","--"
"Fall","Undetermined","2","2020","--","3,807,454","--","--","--"
"Fall","Undetermined","4","2021","--","3,891,463","--","--","--"
"Fall","Undetermined","9","2020","--","4,050,595","--","--","--"
"Fall","Undetermined","13","2022","--","4,240,884","--","--","--"
"Fall","Undetermined","15","2022","--","4,396,566","--","--","--"
"Fall","Undetermined","15","2021","--","4,309,985","--","--","--"
"Fall","Undetermined","15","2020","--","4,266,157","--","--","--"
"Fall","Undetermined","15","2018","--","4,140,321","--","--","--"
"Fall","Undetermined","16","2019","--","4,152,752","--","--","--"
"Fall","Undetermined","17","2021","--","4,302,359","--","--","--"
"Fall","Undetermined","17","2020","--","4,263,694","--","--","--"
"Fall","Undetermined","18","2022","--","4,326,642","--","--","--"
"Fall","Undetermined","18","2021","--","4,270,802","--","--","--"
"Fall","Undetermined","18","2019","--","4,257,953","--","--","--"
"Fall","Undetermined","18","2018","--","4,314,459","--","--","--"
"Fall","Undetermined","19","2022","--","4,295,710","--","--","--"
"Fall","Undetermined","19","2021","--","4,416,896","--","--","--"
"Fall","Undetermined","19","2018","--","4,256,433","--","--","--"
"Fire/Flame","Unintentional","1","2022","15**","3,588,817","0.42**","--","960"
"Fire/Flame","Unintentional","1","2021","22","3,675,382","0.60","--","1,408"
"Fire/Flame","Unintentional","1","2020","11**","3,719,267","0.30**","--","704"
"Fire/Flame","Unintentional","1","2019","18**","3,842,257","0.47**","--","1,152"
"Fire/Flame","Unintentional","1","2018","28","3,897,917","0.72","--","1,792"
"Fire/Flame","Unintentional","2","2022","20**","3,693,362","0.54**","--","1,260"
"Fire/Flame","Unintentional","2","2021","23","3,725,597","0.62","--","1,449"
"Fire/Flame","Unintentional","2","2020","17**","3,807,454","0.45**","--","1,071"
"Fire/Flame","Unintentional","2","2019","18**","3,911,822","0.46**","--","1,134"
"Fire/Flame","Unintentional","2","2018","32","3,996,742","0.80","--","2,016"
"Fire/Flame","Unintentional","3","2022","30","3,742,836","0.80","--","1,860"
"Fire/Flame","Unintentional","3","2021","30","3,813,656","0.79","--","1,860"
"Fire/Flame","Unintentional","3","2020","24","3,885,476","0.62","--","1,488"
"Fire/Flame","Unintentional","3","2019","16**","4,009,037","0.40**","--","992"
"Fire/Flame","Unintentional","3","2018","30","4,035,053","0.74","--","1,860"
"Fire/Flame","Unintentional","4","2022","20**","3,830,225","0.52**","--","1,220"
"Fire/Flame","Unintentional","4","2021","25","3,891,463","0.64","--","1,525"
"Fire/Flame","Unintentional","4","2020","21","3,987,970","0.53","--","1,281"
"Fire/Flame","Unintentional","4","2019","22","4,045,996","0.54","--","1,342"
"Fire/Flame","Unintentional","4","2018","31","4,021,907","0.77","--","1,891"
"Fire/Flame","Unintentional","5","2022","26","3,907,298","0.67","--","1,560"
"Fire/Flame","Unintentional","5","2021","24","3,993,711","0.60","--","1,440"
"Fire/Flame","Unintentional","5","2020","11**","4,023,811","0.27**","--","660"
"Fire/Flame","Unintentional","5","2019","17**","4,032,231","0.42**","--","1,020"
"Fire/Flame","Unintentional","5","2018","32","4,012,789","0.80","--","1,920"
"Fire/Flame","Unintentional","6","2022","21","4,008,898","0.52","--","1,239"
"Fire/Flame","Unintentional","6","2021","17**","4,029,311","0.42**","--","1,003"
"Fire/Flame","Unintentional","6","2020","12**","4,012,049","0.30**","--","708"
"Fire/Flame","Unintentional","6","2019","17**","4,022,432","0.42**","--","1,003"
"Fire/Flame","Unintentional","6","2018","20**","4,019,106","0.50**","--","1,180"
"Fire/Flame","Unintentional","7","2022","22","4,043,729","0.54","--","1,276"
"Fire/Flame","Unintentional","7","2021","13**","4,017,311","0.32**","--","754"
"Fire/Flame","Unintentional","7","2020","11**","3,999,001","0.28**","--","638"
"Fire/Flame","Unintentional","7","2019","18**","4,027,876","0.45**","--","1,044"
"Fire/Flame","Unintentional","7","2018","15**","4,063,647","0.37**","--","870"
"Fire/Flame","Unintentional","8","2022","19**","4,031,341","0.47**","--","1,083"
"Fire/Flame","Unintentional","8","2021","24","4,004,132","0.60","--","1,368"
"Fire/Flame","Unintentional","8","2020","14**","4,006,214","0.35**","--","798"
"Fire/Flame","Unintentional","8","2019","10**","4,071,894","0.25**","--","570"
"Fire/Flame","Unintentional","8","2018","20**","4,059,209","0.49**","--","1,140"
"Fire/Flame","Unintentional","9","2022","14**","4,017,929","0.35**","--","784"
"Fire/Flame","Unintentional","9","2021","17**","4,011,235","0.42**","--","952"
"Fire/Flame","Unintentional","9","2020","12**","4,050,595","0.30**","--","672"
"Fire/Flame","Unintentional","9","2019","--","4,067,320","--","--","--"
"Fire/Flame","Unintentional","9","2018","12**","4,058,207","0.30**","--","672"
"Fire/Flame","Unintentional","10","2022","17**","4,024,547","0.42**","--","935"
"Fire/Flame","Unintentional","10","2021","11**","4,055,389","0.27**","--","605"
"Fire/Flame","Unintentional","10","2020","--","4,135,255","--","--","--"
"Fire/Flame","Unintentional","10","2019","--","4,066,272","--","--","--"
"Fire/Flame","Unintentional","10","2018","11**","4,186,406","0.26**","--","605"
"Fire/Flame","Unintentional","11","2022","10**","4,068,564","0.25**","--","540"
